iso3,year,gdp_pc_ppp,primary_enrollment,under5_mortality,water_access,dtp3_immunization,measles_immunization,physicians_per_1000,sanitation_access,health_exp_pc,gini_index,infant_mortality,life_expectancy,fertility_rate,urban_pop_pct
ABW,2005,38926.4750002706,116.929039001465,,95.8611360200924,,,,98.1701260433217,,,,73.415,1.844,64.9580226442175
ABW,2006,38664.3995098654,117.987739562988,,95.9866559820949,,,,98.2095304946046,,,,73.498,1.862,64.811270283981
ABW,2007,39562.4488484876,116.970039367676,,96.1121759440973,,,,98.2489349458875,,,,73.642,1.881,64.6532664765254
ABW,2008,39982.5119922148,116.013900756836,,96.2376959060998,,,,98.2883393971704,,,,73.783,1.889,64.4888814129295
ABW,2009,35074.6841221014,117.527481079102,,96.3632158681023,,,,98.3277438484533,,,,73.974,1.875,64.3229852842726
ABW,2010,34037.5423205595,119.795837402344,,96.4887358301048,,,,98.3671482997362,,,,74.297,1.855,64.1612965549477
ABW,2011,34926.1008924322,106.374038696289,,96.6142557921072,,,,98.4065527510191,,,,74.578,1.858,63.9992605838571
ABW,2012,34058.3102329903,104.07494354248,,96.7397757541097,,,,98.445957202302,,,,74.841,1.907,63.8252085199599
ABW,2013,35711.9290506967,114.985320023488,,96.7397757541097,,,,98.4853616535849,,,,75.072,1.944,63.6382914355326
ABW,2014,35837.3240929711,116.261992182873,,96.7397757541097,,,,98.5247661048679,,,,75.261,1.944,63.4392531303795
ABW,2015,36753.4041726178,115.01140867059,,96.7397757541097,,,,98.5641705561508,,,,75.405,1.899,63.2288374043053
ABW,2016,36926.1130685729,113.637463697967,,96.7397757541097,,,,98.6035750074337,,,,75.54,1.848,63.0077880571142
ABW,2017,38213.2892388309,,,,,,,98.6429794587166,,,,75.62,1.785,62.7768488886109
ABW,2018,39378.2284109047,107.985168457031,,,,,,98.6823839099995,,,,75.88,1.732,62.5367636985996
ABW,2019,39754.5600722149,108.025001525879,,,,,,98.7217883612824,,,,76.019,1.701,62.288276286885
ABW,2020,30408.8270901983,107.235336303711,,,,,,98.7611928125653,,,,75.406,1.662,62.0028837566365
AFE,2005,3578.21297897429,92.893928527832,106.324608181285,45.3425812329792,68.0835616233532,64.554170337208,,23.9230528506151,68.7259030701744,,67.813314792369,54.8076807136336,5.35039851932097,30.5372758629303
AFE,2006,3718.69348523405,95.3214797973633,99.9110205751859,46.1832832198313,69.2083937411649,67.7241828941045,,24.468060928214,75.1738953911871,,64.3502416273654,55.6935152578453,5.30592047242956,30.9876495544836
AFE,2007,3867.50878828538,98.4766082763672,94.6953490064832,46.9954856374267,70.8929877098943,70.0696424911896,,25.006677364972,84.2036395657671,,61.4827803410729,56.4843531784534,5.25398480103277,31.3629773942904
AFE,2008,3935.02291750962,102.146499633789,89.6062041509218,47.8970066891129,72.47780157077,71.0854103024403,,25.6024226914764,86.606132950143,,58.8008638119919,57.2401063228798,5.21940349533757,31.848999584948
AFE,2009,3870.96186560735,101.704643249512,85.0921790428166,48.8087656211986,74.3408637986631,73.893045323056,,26.2117702405332,90.3051319842631,,56.4823860296468,58.0955271436463,5.14253544179731,32.2400677597918
AFE,2010,3978.12957148745,101.005401611328,81.9293217658242,49.721758705411,74.3848338280294,75.7346145208391,0.164466780026955,26.8237867685247,104.353723653982,,54.9583288336377,58.8272792062821,5.06649130694819,32.5903609820214
AFE,2011,4033.18732362122,100.985237121582,83.5500388786075,50.4410780550035,77.2591285040036,76.2290509026957,,27.0458642385177,112.500235569633,,56.0934207952868,59.2000040300701,4.98101022132388,32.9380985869792
AFE,2012,4051.44571135342,101.240112304688,75.1809855113981,51.3326522371779,76.5931229554948,76.8121747084135,,27.6510504933713,109.276549861823,,51.2375169680413,60.2495123598467,4.89962717527948,33.2867060801392
AFE,2013,4126.33539547848,100.529190063477,71.3718833965859,52.2308721249225,76.2480891195654,75.7186584649001,,28.2732379856868,104.979280345368,,49.2064251503149,60.895739752772,4.81957931743396,33.6673142772775
AFE,2014,4186.24851129339,100.930152893066,70.8075544059449,53.1389747894943,78.3273847105124,75.9823881525848,,28.9150756451662,98.492735401455,,48.867389030785,61.251436015671,4.74808797669378,34.0775774023013
AFE,2015,4207.36357863407,99.6975326538086,69.7257641113397,54.0095159166252,77.6619612527474,74.9219021561458,,29.5806299792428,90.7980923306796,,48.2370491089235,61.713030523495,4.67652267089581,34.4906809355644
AFE,2016,4210.93569503277,100.342109680176,68.3630285644492,54.8424336805942,78.2381268757419,73.357630742027,,30.2072987113231,85.6874598126392,,47.4807789385276,62.1679813169199,4.61575640708229,34.8812106693274
AFE,2017,4223.1880503424,101.228408813477,67.7377996223608,55.6943475745406,78.0278877649092,73.8684893595885,,30.9334876885869,89.8672604899708,,47.0022580758801,62.5912750961501,4.56991525358056,35.2829868326458
AFE,2018,4229.83963374442,102.624809265137,63.4229471071232,56.5693603466254,78.7384565075682,74.3573942906973,,31.6082193350839,89.9693693736129,,44.463549484202,63.3306913582336,4.52145351469467,35.714718464725
AFE,2019,4200.53104400094,103.610618591309,61.4916357499261,57.4022346532126,79.227393266777,75.1035097393567,,32.2445544986626,87.0398773156759,,43.3491582121366,63.8572612837043,4.47135093640992,36.0973307017698
AFE,2020,3978.13350151887,104.591941833496,60.6228105603126,58.2294806953854,76.9147226329942,73.2448236916397,,32.8799940328049,81.4461401594807,,42.8500928778465,63.7664840026943,4.4129987402204,36.4883219609866
AFG,2005,1908.11478234587,99.50390625,109.3,38.1080542246859,58.0,50.0,,28.0329173729232,25.11388779,,93.8,58.247,6.858,19.7059095753667
AFG,2006,1929.72389709372,102.284866333008,104.8,40.2157630407476,58.0,53.0,0.166,29.4737113537171,28.9412632,,90.3,58.553,6.686,20.1104530189181
AFG,2007,2155.35306784413,99.3228988647461,100.4,42.4294955631251,63.0,55.0,0.182,30.8753174900848,32.70893097,,86.8,58.956,6.508,20.5906579215423
AFG,2008,2191.50435559062,104.445137023926,96.1,44.6537922388598,64.0,59.0,0.183,32.2737202067488,39.88624954,,83.4,59.708,6.392,21.1241481349633
AFG,2009,2565.02208584099,99.7054214477539,91.9,46.8885842088645,63.0,60.0,0.22,33.6691080892303,43.13351822,,80.1,60.248,6.295,21.6885475109053
AFG,2010,2848.58606111495,103.48560333252,88.0,49.1337948047642,66.0,62.0,0.244,35.0616668763216,46.42438889,,76.9,60.702,6.195,22.2614799010924
AFG,2011,2757.05258747725,101.542083740234,84.3,51.3896718184372,68.0,64.0,0.258,36.4517450288191,52.18721771,,74.0,61.25,6.094,22.8205691572485
AFG,2012,2985.31914452845,106.575317382812,80.8,53.6558094830286,67.0,59.0,0.246,37.8393855148321,52.45247269,,71.2,61.735,5.985,23.3434391310979
AFG,2013,3046.57993117128,107.942840576172,77.6,55.9321352223542,64.0,57.0,0.29,39.2247837532389,56.16043472,,68.6,62.188,5.879,23.8077136743646
AFG,2014,3017.94254424696,109.829452514648,74.6,58.2185747849882,62.0,60.0,0.304,40.6081362553092,60.04951096,,66.2,62.26,5.77,24.1910166387726
AFG,2015,2967.692067153,106.773551940918,71.9,60.5153476686209,64.0,62.0,0.29,41.9898186307368,59.91960526,,64.0,62.27,5.652,24.4649118421568
AFG,2016,2958.7853992308,106.784042358398,69.4,62.8220704134542,66.0,64.0,0.284,43.3698641937307,61.37234497,,61.9,62.646,5.542,24.6588345720126
AFG,2017,2952.99891598909,106.54354095459,67.1,65.142136058033,64.0,64.0,0.245,44.7508111861658,66.82388306,,60.1,62.406,5.433,24.8352821238871
AFG,2018,2902.39211285546,107.687660217285,64.8,67.4758694595857,68.0,66.0,0.303,46.1335435081079,71.22509003,,58.3,62.443,5.327,24.9991645191406
AFG,2019,2927.2451435353,109.075309753418,62.7,69.8226976480641,65.0,57.0,0.214,47.5183902057843,74.0642395,,56.6,62.941,5.238,25.1437258839803
AFG,2020,2769.68574507111,,60.7,72.1820710205908,61.0,57.0,0.253,48.9056813120247,80.0892334,,54.9,61.454,5.145,25.2622103446137
AFW,2005,4782.44213997441,86.3789825439453,138.055291695204,55.7425589557319,53.8185764041716,55.1006645932034,,24.6623493770357,41.8512729386852,,78.0044872809646,52.5514240106227,5.87255288384985,41.8453135723565
AFW,2006,4899.65713639306,87.1062622070312,133.167260085583,56.8479854827584,57.1660139670458,57.2432665443976,,25.3858404631754,48.6833922674256,,75.6044418186699,52.9746257663093,5.84672656274002,42.4489363789709
AFW,2007,5023.69882254656,84.3852386474609,128.649851237291,57.9508572128509,59.1996259687692,56.6636383390366,,26.1237807167309,52.8176392390014,,73.3693796154434,53.4788420646953,5.8102777837122,43.0212188517424
AFW,2008,5188.67101371784,81.9908599853516,124.411471397873,59.0493950602096,64.353779494089,61.9924736316481,,26.8762792812392,60.5965909459332,,71.3255924562018,53.9130304683259,5.78607830792923,43.5885609704807
AFW,2009,5362.1536063345,83.7195510864258,125.445488444603,60.1495907502817,69.5913838878957,68.2381549725883,,27.6486402767911,55.5356742235589,,71.6591954131986,53.8488138665276,5.75169437925293,44.1595723394052
AFW,2010,5582.43094395132,84.4784698486328,117.476014195508,61.251640077897,66.9918850904956,65.202302256882,0.210550044248415,28.4395634778073,59.612243679929,,68.0235061080068,54.6006466175842,5.71344560011985,44.7340356184081
AFW,2011,5698.38949989214,87.8220062255859,114.067745131608,62.3619804615515,64.330589853041,63.1707956702984,,29.2448215678912,65.3991364279652,,66.4327214131134,54.961240165203,5.66627507528846,45.306921990073
AFW,2012,5823.41894631103,89.4396514892578,111.214049041921,63.4714533192758,57.8716445944692,59.3512322777548,,30.0680821303655,67.9967996588326,,65.0950697267466,55.2898561158278,5.59747202018279,45.8819111655464
AFW,2013,6009.65186054619,90.5897598266602,108.913498765347,64.5780010278288,58.0754839548792,58.477232946681,,30.9102980231369,75.534904669735,,64.0389873868971,55.5516641369456,5.51615684120548,46.4556737847896
AFW,2014,6183.24116217304,89.1206970214844,107.620975614798,65.6879174012317,60.5207677039656,57.740718248912,,31.7705994354866,78.7849895958275,,63.4187251491131,55.691576869905,5.44066731273946,47.0323463433828
AFW,2015,6194.43449404851,87.0966186523438,104.792583996923,66.7980833330676,60.2032858252718,58.3773058984828,,32.646274555473,70.738706184874,,62.2249762468944,56.0339962553159,5.34716145019447,47.6135647497926
AFW,2016,6034.82698886686,86.6979904174805,103.14513535298,67.9005741420609,66.3164914082952,61.3210667627942,,33.5321845170052,61.7168342971552,,61.5484879851734,56.3875627997136,5.2294334981165,48.1862744131428
AFW,2017,6009.51611369801,86.7825393676758,102.05803690267,68.9990871776552,67.6491114709772,64.1011926842282,,34.4325557404153,58.5214095205365,,61.089851563164,56.6207642286762,5.0992555835747,48.7610092648065
AFW,2018,6026.52757172836,86.6523513793945,100.218415291562,70.1022934577208,69.8195928168207,64.5822613071985,,35.2275901324312,56.2928689276805,,60.3832231751609,57.0307711269764,4.96288509692401,49.3326762524323
AFW,2019,6070.28476944465,87.5555572509766,100.836050788105,71.1874670177329,72.1425790218181,65.3008697302612,,36.1506065844091,59.2861168406291,,60.6359506778456,57.1428268060515,4.82945527873639,49.9054685471984
AFW,2020,5698.76670161724,88.1576232910156,97.6133123185047,72.2680238989231,69.0036261289124,64.7915521297236,,37.0867318547095,64.6462871223599,,59.3217984756743,57.3577091392887,4.70773888647275,50.4923214842153
AGO,2005,8892.92106099154,,131.5,43.5743439976406,47.0,45.0,,37.8465318357126,54.66142273,,78.9,52.13,6.461,56.0
AGO,2006,9586.17542123825,,119.8,45.0139996038983,44.0,48.0,,38.7338819151989,70.28185272,,72.2,52.965,6.419,56.8939032662772
AGO,2007,10434.7087224445,106.341453552246,109.0,46.4686546771725,43.0,58.0,,39.6205689404056,93.42698669,,66.0,54.2,6.372,57.7564632930133
AGO,2008,11131.6310145389,113.292236328125,99.2,47.9390179800655,45.0,58.0,,40.5073529931406,136.34094238,42.7,60.3,55.281,6.32,58.5851745819614
AGO,2009,10930.2531201205,112.278953552246,90.7,49.4231763682417,47.0,58.0,0.132,41.3926874563562,120.5289917,,55.4,56.225,6.26,59.3775316348744
AGO,2010,11074.0723813984,113.87258174337,83.4,50.922281472487,49.0,59.0,,42.2777189153195,96.95197296,,51.1,57.242,6.194,60.1310289535053
AGO,2011,11034.5919687814,128.386344899029,77.2,52.4357414255652,50.0,59.0,,43.1620627220945,122.11888123,,47.6,58.093,6.12,60.8431610396073
AGO,2012,11516.8133246588,,72.0,53.962934811933,52.0,59.0,,44.0453181222275,121.84848022,,44.6,58.916,6.039,61.5114223949332
AGO,2013,11622.978345524,,67.9,55.5032279600653,54.0,59.0,,44.9270819739207,142.78450012,,42.2,59.705,5.953,62.1333075212361
AGO,2014,11718.4286832376,,64.5,57.0569115656449,55.0,56.0,,45.8077399649675,130.5861969,,40.3,60.396,5.864,62.723115793241
AGO,2015,11389.7609549481,120.580276489258,61.8,58.6196312007677,57.0,52.0,,46.6837650963553,107.52857208,,38.8,61.042,5.774,63.51567832685
AGO,2016,10963.9967887173,,59.6,60.1920620185519,59.0,49.0,,47.555908833618,94.01481628,,37.6,61.619,5.686,64.2992302517989
AGO,2017,10565.1676483607,,57.9,61.7735122104541,58.0,47.0,0.212,48.4237656848917,112.75364685,,36.7,62.122,5.6,65.0850525086068
AGO,2018,10154.8389228005,,56.5,63.3627907388021,67.0,56.0,0.211,49.2865229934191,83.87555695,51.3,36.0,62.622,5.519,65.8732136723372
AGO,2019,9712.97944927269,,55.3,64.1599110373067,64.0,59.0,,49.5470237290202,64.4466095,,35.5,63.051,5.442,66.6637823180533
AGO,2020,8904.94900580168,,54.2,64.9440305436538,59.0,54.0,,49.8016376564917,56.01641846,,34.9,63.116,5.371,67.4568270208187
ALB,2005,8964.28082219496,107.016143798828,20.0,89.0211900611453,98.0,97.0,,92.32297892735,149.97515869,30.6,13.5,76.427,1.787,45.9937666920583
ALB,2006,9563.98954154527,105.477783203125,18.5,89.519134788664,97.0,95.0,1.189,92.9214090363528,164.22090149,,12.7,76.994,1.686,47.0701050949378
ALB,2007,10262.9242359026,103.488441467285,17.1,90.0041896316486,98.0,97.0,1.2,93.5057448871061,209.31910706,,11.9,77.691,1.633,48.2022815728384
ALB,2008,11056.3059173381,100.383003234863,15.8,90.4761525015769,99.0,98.0,,94.075815843771,237.10340881,30.0,11.1,78.248,1.616,49.3850699230207
ALB,2009,11430.5746310655,100.923736572266,14.5,90.9344131913267,98.0,97.0,1.235,94.6311562732715,236.94244385,,10.3,78.509,1.638,50.6132439427449
ALB,2010,11829.0042369631,99.8618342722087,13.3,91.3794795002437,99.0,99.0,1.243,95.1721611108923,253.98246765,,9.6,78.414,1.653,51.8815774292716
ALB,2011,12153.0636591785,101.580273662891,12.2,91.8108839327421,99.0,99.0,1.229,95.6984906230124,273.75292969,,9.0,78.303,1.677,53.2917382892465
ALB,2012,12463.518369846,102.067360891559,11.2,92.2287796980299,99.0,98.0,1.27,96.210272006809,260.68319702,29.0,8.5,78.084,1.719,53.8637553661449
ALB,2013,12873.4298184073,101.474954848321,10.5,92.6315947140716,99.0,99.0,1.276,96.7065607873958,276.0765686,,8.0,77.995,1.741,54.2979678058548
ALB,2014,13366.5040948145,105.770581813858,9.9,93.0200532320908,99.0,98.0,,97.1880171020454,293.1267395,34.6,7.8,78.029,1.721,54.7325813178673
ALB,2015,13876.7616296598,105.688652991606,9.6,93.3943279564504,99.0,97.0,,97.6549680441734,253.93347168,32.8,7.6,78.358,1.631,55.1579291374894
ALB,2016,14643.4285614716,105.324777401077,9.4,93.7548764271568,99.0,96.0,1.212,98.1079014758832,275.43676758,33.7,7.6,78.643,1.555,55.5738734464276
ALB,2017,15359.3974577025,105.414970908323,9.3,94.1020950646956,99.0,96.0,,98.5472964296809,295.52346802,33.1,7.7,78.9,1.486,55.980276426546
ALB,2018,16170.9234325287,104.568015324639,9.3,94.4363940024548,99.0,94.0,,98.9736466158724,349.21127319,30.1,7.8,79.238,1.415,56.377000259892
ALB,2019,16761.1230178682,102.58954115148,9.4,94.758223221518,99.0,95.0,1.645,99.1830672601737,366.34014893,30.1,8.0,79.467,1.395,56.7639071287255
ALB,2020,16457.7189744991,100.020970049835,9.4,95.0680381522002,98.0,91.0,1.879,99.298792439378,396.17477417,29.4,8.1,77.824,1.371,57.1408592155544
AND,2005,65114.8053663021,89.721061706543,5.9,100.0,98.0,94.0,3.295,100.0,2279.53051758,,5.3,83.086,1.224,89.9563631945418
AND,2006,66390.293726491,90.0249404907227,5.6,100.0,93.0,91.0,3.065,100.0,2151.95092773,,5.1,83.374,1.234,89.3789218918348
AND,2007,65534.1168555171,88.1872482299805,5.3,100.0,96.0,94.0,3.04,100.0,2388.17407227,,4.9,83.632,1.189,89.0500030517578
AND,2008,60691.6051530637,86.718147277832,5.0,100.0,99.0,98.0,,100.0,2790.11254883,,4.6,83.855,1.25,88.9407363930477
AND,2009,57203.9708883731,84.7188034057617,4.8,99.9999971715362,99.0,98.0,3.17,99.9999971715362,2679.67358398,,4.4,84.1,1.208,88.84433315185
AND,2010,58285.0577756981,84.648193359375,4.5,99.9999980431632,99.0,99.0,2.949,99.9999980431632,3286.52954102,,4.2,84.197,1.275,88.7604726056609
AND,2011,60470.4662377044,85.8956298828125,4.3,100.0,99.0,99.0,3.136,100.0,3555.52319336,,4.0,84.296,1.321,88.6888340319763
AND,2012,58172.1323929474,83.2157974243164,4.1,99.9999982821599,99.0,98.0,3.112,99.9999982821599,2788.69238281,,3.9,84.334,1.26,88.6290967082924
AND,2013,57332.1585611366,84.7323532104492,3.9,100.0,96.0,95.0,3.165,100.0,2886.97241211,,3.7,84.406,1.142,88.5809399121053
AND,2014,59929.2444670501,87.0263326910726,3.7,100.0,97.0,96.0,3.297,100.0,3005.21557617,,3.5,84.485,1.168,88.544042920911
AND,2015,62105.1542389675,88.5957446808511,3.5,100.0,97.0,96.0,3.754,100.0,2672.49731445,,3.3,84.532,1.223,88.5180850122057
AND,2016,64402.8092369468,91.0415773681955,3.4,100.0,98.0,97.0,4.058,100.0,2785.64599609,,3.2,84.489,1.184,88.5027454634853
AND,2017,63239.6577711911,90.2031316123572,3.2,100.0,99.0,99.0,4.119,100.0,2876.24194336,,3.1,84.359,1.129,88.4977035522461
AND,2018,63048.5985572834,90.7088926174497,3.1,100.0,99.0,99.0,4.535,100.0,3159.16162109,,3.0,84.242,1.053,88.5080998493791
AND,2019,63215.899791913,90.3239289446186,3.0,100.0,99.0,99.0,4.392,100.0,3021.078125,,2.9,84.098,1.045,88.5391793666245
AND,2020,55488.4902991095,89.4271272114575,2.9,99.9999952180714,99.0,98.0,4.587,99.9999952180714,3282.02587891,,2.8,79.418,1.028,88.5907780427517
ARB,2005,14138.3873353854,90.237190246582,53.7749415860122,80.9235136747423,84.2276586520912,82.1604881189683,,73.4625053159084,133.719505210474,,41.1591664513718,68.0405024136348,3.6433356042585,53.9820002905638
ARB,2006,14630.4079863564,91.5258178710938,50.2836850846917,81.4681523192498,83.4958666268376,81.7553013204612,,74.1962669465968,153.255519530645,,39.1770698336258,68.4912652387812,3.61922849596914,54.3116023572253
ARB,2007,14935.5647106518,91.2251892089844,48.3025318536282,81.9682683604781,85.0619550394644,83.3423476221619,,74.9414558896941,179.238839261707,,37.7822755398026,68.8792264386993,3.60428476711649,54.6554574046587
ARB,2008,15396.8318989782,91.4636917114258,46.471239953465,82.7124545564306,85.9000059837426,82.9088582101971,,75.6977166767641,210.954303939832,,36.4611825609064,69.2581327561764,3.58028520655661,55.012130650449
ARB,2009,15212.2519061915,91.3790130615234,44.8441745490491,83.2358370458523,86.6595325524544,85.3055761006891,,76.4202358124984,227.076111662128,,35.3447083930703,69.7069035410593,3.57118607702881,55.3595981551546
ARB,2010,15618.615472912,91.6954574584961,44.917359877498,83.7063086354504,87.5900190281754,86.7977101873017,,77.1480130420157,234.640952020934,,35.1815611944121,69.8073221012027,3.57186073483879,55.5920977319462
ARB,2011,15945.1823698333,90.8111190795898,53.8937199604241,84.2721084424979,87.3400387543124,86.8368691604095,,77.9422242861884,266.866553538312,,40.3057963248342,69.3633376859826,3.56597589031882,56.052080900428
ARB,2012,16186.2739403861,92.1455764770508,43.2379757279856,84.8197743294922,84.6687686986794,84.6483645670739,,78.7032016609238,295.080643944446,,33.7185677118196,69.842316602094,3.58216031979128,56.7609778940107
ARB,2013,16119.4564896044,88.6862106323242,40.0651107724651,85.3586689108062,86.0970245588369,85.4947341248607,,80.7128981411209,303.590198616256,,31.7913079239979,70.1921058451273,3.5741271698933,57.5747135596837
ARB,2014,16172.6351171803,87.7741394042969,38.966473325527,85.8592173981222,85.622858844852,83.9859056377543,,81.3804149970332,326.499751028553,,31.0474652662062,70.5350666310281,3.56212633472775,58.0278238886845
ARB,2015,16397.4908780979,87.7070693969727,38.3264086280594,86.374438880746,84.2595347776286,83.7727749246918,,82.0647165627336,312.609883146077,,30.5646546531194,70.6580123695192,3.53244359112271,58.351712270484
ARB,2016,16632.4297723251,87.8686981201172,37.4469516814555,86.8631668557642,84.911202452905,85.9158887396345,,82.7181898708854,311.947978507094,,29.9961600736115,70.8964881164428,3.46298807812024,58.5622937950483
ARB,2017,16568.8021684707,88.2721176147461,38.7097264210473,87.2943512725919,85.9513291891634,85.1220232991637,,83.3065429485668,307.126617877282,,30.5835419034964,71.1128560080647,3.42519822145484,58.6808941601595
ARB,2018,16749.8977688889,88.7614593505859,37.4834560622083,87.706780104734,85.4068144462159,83.7870748045169,,83.8543247646562,325.592164585057,,29.7887898491258,71.4312997859137,3.32426875614683,58.7847025324078
ARB,2019,16808.651930358,89.0579376220703,35.8477618830257,88.1510613602946,85.6972271302658,83.9627185288867,,84.3862512082364,326.670945661256,,28.8660423125059,71.8398932674972,3.25509307857063,58.8962879377102
ARB,2020,15768.0410516828,89.6436614990234,34.9116184492469,88.6062780468726,82.1404199949297,82.9925426666202,,84.9310720181759,327.069625588704,,28.304838886486,70.7265588103862,3.20826865698484,59.0899689866908
ARE,2005,92750.9226341994,105.719909667969,9.8,99.6990274979322,94.0,92.0,1.494,99.1415716401996,898.36480713,,7.7,80.779,2.232,82.2122832763517
ARE,2006,94872.5121329578,100.258071899414,9.6,99.7209168610159,92.0,92.0,1.407,99.1379008454285,1031.14904785,,7.6,81.155,1.958,82.5588968646829
ARE,2007,87180.6001633546,,9.4,99.7430448059765,92.0,92.0,1.541,99.1343292735579,1176.49328613,,7.4,81.438,1.792,82.758608500318
ARE,2008,80285.1613062103,,9.2,99.7654123439436,92.0,92.0,1.845,99.1308669416224,1465.82446289,,7.3,81.591,1.516,82.9658963549658
ARE,2009,71488.9696792101,,9.0,99.7879969026798,93.0,93.0,1.792,99.1274862085327,1531.02209473,,7.1,81.679,1.582,83.1701992996163
ARE,2010,70913.7569272495,,8.8,99.8107941876286,94.0,94.0,1.749,99.1241974644732,1619.98864746,,7.0,81.886,1.565,83.3714299144178
ARE,2011,73190.4056300014,,8.6,99.8338027658417,95.0,95.0,1.786,99.120999868482,1787.59997559,,6.8,81.898,1.539,83.5695007795347
ARE,2012,73644.0549928884,,8.4,99.857009861268,96.0,96.0,1.801,99.1178959002456,1711.38525391,,6.7,81.913,1.532,83.7643244751488
ARE,2013,74237.2038000319,,8.2,99.8804113765895,98.0,98.0,2.045,99.1148814743619,1789.68579102,32.5,6.5,81.95,1.527,83.9558135814626
ARE,2014,74145.1175448951,,7.9,99.903989878004,99.0,99.0,2.232,99.1119382516612,1776.7310791,,6.3,81.99,1.483,84.1438806787019
ARE,2015,75238.5571858454,,7.6,99.927750524332,99.0,99.0,2.361,99.1090951528049,1479.49743652,,6.1,82.076,1.417,84.3284383471193
ARE,2016,75671.036861385,,7.3,99.9516742010968,99.0,99.0,2.458,99.1063234658359,1592.91906738,,5.8,82.195,1.366,84.5093991669984
ARE,2017,72529.0423512365,,7.0,99.9757617709263,97.0,99.0,2.502,99.1036305730769,1695.203125,,5.6,82.388,1.35,84.686675718659
ARE,2018,72671.0787288764,105.675358079069,6.7,100.0,99.0,99.0,2.605,99.1010218730891,1872.58422852,26.4,5.3,82.449,1.288,84.8601805824625
ARE,2019,72822.9466438922,107.533197014116,6.3,99.9999978860586,99.0,99.0,2.71,99.0984768671773,1962.46728516,,5.0,82.596,1.247,85.0298263388195
ARE,2020,66808.6209256028,108.069803864287,5.9,99.9999979225426,90.0,99.0,2.83,99.0960113749665,2154.41113281,,4.7,81.936,1.289,85.1955255681984
ARG,2005,23262.4075792816,114.580780029297,16.7,97.421184805077,98.0,98.0,,89.9997295570375,395.64596558,47.8,14.4,75.231,2.426,90.1233737736072
ARG,2006,24877.2493922296,116.187850952148,16.2,97.633212136416,91.0,97.0,,90.4637841739601,456.06246948,46.4,14.0,75.279,2.4,90.3033726521064
ARG,2007,26850.6645932771,117.236312866211,15.8,97.8403603213706,91.0,94.0,,90.9270368517711,569.27264404,46.3,13.6,74.783,2.37,90.4796632279031
ARG,2008,27658.4853446831,118.320129394531,15.4,98.0428748675662,93.0,96.0,,91.3897117135692,745.40356445,45.0,13.2,75.428,2.432,90.6521912139817
ARG,2009,25747.1976809995,118.293312072754,15.0,98.2407366706243,94.0,96.0,,91.8516400553942,787.78051758,43.8,12.8,75.577,2.4,90.8209023233265
ARG,2010,28056.2570212342,118.128196716309,14.4,98.434051534291,94.0,95.0,,92.3128332477506,979.7689209,43.7,12.4,75.68,2.411,90.9930051940977
ARG,2011,29425.7593876084,117.372833251953,13.9,98.6218573444855,91.0,95.0,,92.7707485221134,1208.23120117,42.7,11.9,76.1,2.393,91.1072286738406
ARG,2012,28825.9666865361,116.43643951416,13.3,98.8052992922814,91.0,94.0,4.823,93.2268060456617,1363.21618652,41.4,11.4,75.802,2.304,91.2041217246797
ARG,2013,29227.6601818437,114.421348571777,12.7,98.8642047608292,94.0,94.0,4.884,93.623132025003,1428.91125488,41.1,10.9,75.829,2.335,91.3014507719473
ARG,2014,28200.8152571318,113.873519897461,12.2,98.9232481866542,94.0,95.0,4.925,94.0211240402659,1291.32458496,41.8,10.4,76.268,2.386,91.3975345472954
ARG,2015,28669.2061336796,112.936653137207,11.7,98.9823076742804,94.0,89.0,4.98,94.4204076284931,1523.90979004,,10.0,76.6,2.35,91.4923019108628
ARG,2016,27802.1057201498,111.654647827148,11.4,99.0413738458383,92.0,90.0,5.024,94.8209557204549,1276.79785156,42.3,9.7,76.105,2.241,91.5856817228217
ARG,2017,28334.904184742,109.879669189453,11.0,,88.0,90.0,5.094,,1491.11877441,41.4,9.4,76.543,2.168,91.6776028433824
ARG,2018,27367.115094108,109.305458068848,10.7,,86.0,94.0,5.167,,1195.59973145,41.7,9.1,76.77,2.067,91.7679941327998
ARG,2019,26629.5529419501,109.338218688965,10.5,,83.0,86.0,5.25,,1007.45629883,43.3,8.9,76.847,1.882,91.8567844513802
ARG,2020,23877.0931404855,108.504623413086,10.3,,74.0,77.0,5.304,,910.9586792,42.7,8.7,75.878,1.601,91.9439026594897
ARM,2005,8362.90084037119,100.4091796875,23.9,96.8174664083954,90.0,94.0,2.543,89.1491045548132,95.55093384,36.0,21.2,73.0756097560976,1.3,64.5334210637509
ARM,2006,9525.23146779778,103.896697998047,22.7,97.0560181785414,87.0,92.0,2.562,89.3798500479523,124.8989563,29.7,20.1,72.8243902439025,1.3,64.4758978663344
ARM,2007,10898.8483795634,116.752250671387,21.6,97.2960930151798,88.0,92.0,2.635,89.6104696374139,170.15332031,31.2,19.1,72.8731707317073,1.4,64.4257647857723
ARM,2008,11727.4821272949,117.701438903809,20.6,97.5377930144249,89.0,94.0,2.695,89.8412620835162,261.59963989,29.2,18.1,73.0731707317073,1.4,64.3840928379746
ARM,2009,10143.2350796867,113.782722473145,19.6,97.7810340877485,93.0,96.0,2.714,90.0719230280142,247.90641785,28.0,17.2,73.0731707317073,1.5,64.3519530388516
