cluster,n_countries,life_expectancy__level,life_expectancy__slope,life_expectancy__vol,gdp_pc_ppp__level,gdp_pc_ppp__slope,gdp_pc_ppp__vol,under5_mortality__level,under5_mortality__slope,under5_mortality__vol,fertility_rate__level,fertility_rate__slope,fertility_rate__vol,sanitation_access__level,sanitation_access__slope,sanitation_access__vol,dtp3_immunization__level,dtp3_immunization__slope,dtp3_immunization__vol,urban_pop_pct__level,urban_pop_pct__slope,urban_pop_pct__vol,primary_enrollment__level,primary_enrollment__slope,primary_enrollment__vol
0,64,60.94138451450893,4.465911982647896,0.4919695536245284,5173.751653600013,668.0841828250606,220.17582221415532,75.55087890625,-26.05735294117676,2.727913230284423,4.507908778320313,-0.672312287913614,0.03723378450066227,36.77498055691963,10.648894099943387,0.11626627095120287,77.57861328125,3.2921645220587825,4.273644822841517,39.10622012248658,4.689074755820465,0.17173489371120385,101.67435879875927,0.5144479136187929,2.857582100082613
1,153,75.76740600869387,1.754526732664054,0.3849160455914139,32754.99354432438,2646.9751906767096,1390.9445096036718,13.947277462121212,-4.064900846702361,0.30470576265488364,2.0533526143790852,-0.1665006920415261,0.05372192921663832,91.52733299398652,3.14613264725336,0.04856804978723425,93.39462209302326,-1.0038949688403,2.581612407584773,68.22129458294008,2.1986133576456064,0.15765560576666188,103.60764424486334,-2.31182310276061,1.827837108910292
